journal_id,user_id,text_jurnal,text_clean,timestamp,label_emosi,label_encoded
fc571d2b,918,"kalian pernah punya pacar suka ngutang ga? ntah kepinjol,keluarga dan juga kalian kena, giliran ditagih bilang gaada dan enteng banget kayak gaada plan, betapa nyeselnya dia punya hutang kemantannya, emang si aku ga disuruh bayar, tapi watak nya ternyata bertolak",kalian pernah punya pacar suka ngutang tidak ntah kepinjolkeluarga dan juga kalian kena giliran ditagih bilang gaada dan enteng banget seperti gaada plan betapa nyeselnya dia punya hutang kemantannya memang si aku tidak disuruh bayar tapi watak nya ternyata bertolak,2026-03-27 08:58:09.426638,Love,3
ae2540f7,816,lebih aneh lagi yg hobi dengerin lagu2 sedih biar bisa sedih,lebih aneh lagi yang hobi dengerin lagu sedih biar bisa sedih,2026-03-27 09:16:58.426638,Sadness,5
d2050f40,290,Senang jaa asalkan tak memilih dan boleh susah senang bersama asalkan bahagia tu yang penting,senang jaa asalkan tidak memilih dan boleh susah senang bersama asalkan bahagia tu yang penting,2026-03-27 10:08:29.426638,Joy,2
952dff6c,213,"3 bulan terlewati dengan cepat mereka bisa melewati semua suka duka yang ada bersama akan tetapi tiba-tiba saja X1 menghilang entah kemana,",bulan terlewati dengan cepat mereka bisa melewati semua suka duka yang ada bersama akan tetapi tibatiba saja x menghilang entah kemana,2026-03-27 10:13:52.426638,Sadness,5
e5517c86,551,"suka dengan cara aan menuliskan permasalahan sosial di buku ini. selain tema itu, cinta yang luas ada di dalamnya",suka dengan cara aan menuliskan permasalahan sosial di buku ini selain tema itu cinta yang luas ada di dalamnya,2026-03-27 10:24:06.426638,Love,3
14a73475,526,"jijik. kamu menjadi pembohong untuk menutupi fakta bahwa kamu ini, selain baperan, juga bodoh. ini adalah perbuatan paling menjijikkan yang dapat dilakukan manusia. ngaku panteis, bohong. ngaku ngikuti astronomi bohong. pembohong huek. ngaku anak ugm/ui?",jijik kamu menjadi pembohong untuk menutupi fakta bahwa kamu ini selain baperan juga bodoh ini adalah perbuatan paling menjijikkan yang dapat dilakukan manusia ngaku panteis bohong ngaku ngikuti astronomi bohong pembohong huek ngaku anak ugmui,2026-03-27 10:34:42.426638,Anger,0
25803251,343,[USERNAME] Memikirkan Blunder nya... saat bulan puasa kok nuduh [USERNAME] [USERNAME] sudah melahirkan 2 koruptor besar... [URL],memikirkan blunder nya saat bulan puasa kok nuduh sudah melahirkan koruptor besar,2026-03-27 10:46:07.426638,Anger,0
0b3b8bf8,364,menghayal menunggu tiba masanya dimana penyakit covid setara dengan masuk angin biasa dan diobati cukup dengan minum antagin atau kerokan. sambil menunggu masa itu tiba tetap jaga kesehatan dan jaga diri ya. masker vaksin serta taat prokes masih jadi solusi terbaik.,menghayal menunggu tiba masanya dimana penyakit covid setara dengan masuk angin biasa dan diobati cukup dengan minum antagin atau kerokan sambil menunggu masa itu tiba tetap jaga kesehatan dan jaga diri ya masker vaksin serta taat prokes masih jadi solusi terbaik,2026-03-27 10:50:32.426638,Neutral,4
527f5ab5,42,Terima kasih kak [USERNAME] Cantik Lukis Digitalnya ka Dinda juga yaa,terima kasih kak cantik lukis digitalnya ka dinda juga yaa,2026-03-27 11:19:09.426638,Joy,2
a6f6802c,154,lagian sih kemarin siapa sih yg milih ini gubernurr ???? wong dudul koyok ngene .,lagian sih kemarin siapa sih yang milih ini gubernurr wong dudul koyok ngene,2026-03-27 11:27:03.426638,Anger,0
b01c453c,913,"Hanya modal walikota Solo,bgmn mungkin bs menaklukkan belantara Jkrta.Dan disusul bs menaklukkan Nusantara.Dia sendirian?.Tanpa dukungan TAIPAN,dan media sosial,Mustahil.Konsekwensi:dikomando taipan. [URL]",hanya modal walikota solobgmn mungkin bs menaklukkan belantara jkrtadan disusul bs menaklukkan nusantaradia sendiriantanpa dukungan taipandan media sosialmustahilkonsekwensidikomando taipan,2026-03-27 11:38:46.426638,Anger,0
a5af17f2,412,"suka sama sifat protective-nya, bawelnya, manjanya, terus dia yg sayang banget sama Nako, cemburuan as always wkwk tapi ndapapa daddy Nako selalu sayang daddy kok ehehe",suka sama sifat protectivenya bawelnya manjanya terus dia yang sayang banget sama nako cemburuan as always  tapi ndapapa daddy nako selalu sayang daddy kok ehehe,2026-03-27 11:45:47.426638,Love,3
f72b2ec3,727,"guye ak lagi sedih bgt, kucing aku satu meninggal",guye ak lagi sedih banget kucing aku satu meninggal,2026-03-27 11:54:40.426638,Sadness,5
cf877289,144,bukan hanya seperti hotel..tempat hiburan atau kuburan..shg sepi dari ibadah,bukan hanya seperti hoteltempat hiburan atau kuburanshg sepi dari ibadah,2026-03-27 13:12:04.426638,Neutral,4
6d96659e,909,"Orang-orang yg tiap abis beli bedak, baju, skincare, aksesoris, paketan udah sampe, dll. Beli apapun wes. Emang kenapa sih harus di bikin status di wa / instastory?",orangorang yang tiap abis beli bedak baju skincare aksesoris paketan sudah sampe dll beli apapun wes memang kenapa sih harus di bikin status di wa instastory,2026-03-27 13:25:28.426638,Anger,0
45218176,856,"#SaveViaVallen lagi marak. Hanya opini saja, saya malah support mbavia. Yang menyedihkan banyak yang anggap itu lelucon, makin aneh lagi banyak perempuan yang memojokkan mbavia, fanatisme yang tinggi membuat empati kehilangan tempat.",saveviavallen lagi marak hanya opini saja saya malah support mbavia yang menyedihkan banyak yang anggap itu lelucon makin aneh lagi banyak perempuan yang memojokkan mbavia fanatisme yang tinggi membuat empati kehilangan tempat,2026-03-27 13:26:53.426638,Sadness,5
61c0abc7,896,percuma balik jakarta bilang juga tidak-ada yang mengajak main! pas di jogja saja banyak yang ajak main pas saya disini mana bacot kamu doang!,percuma balik jakarta bilang juga tidakada yang mengajak main pas di jogja saja banyak yang ajak main pas saya disini mana bacot kamu saja,2026-03-27 13:32:23.426638,Anger,0
1aa16db5,358,Ketika malam minggu tak lagi menakutkan! Balet asyik bersama orang2 hebat!,ketika malam minggu tidak lagi menakutkan balet asyik bersama orang hebat,2026-03-27 13:34:32.426638,Joy,2
685c7922,535,"Gw jadi nyebayangin orang yg bangunin sahur dimasjid keceplosan "" Shooower..shower ,,shower bapak-bapak ibuk-ibuk..... ""  [URL]",saya jadi nyebayangin orang yang bangunin sahur dimasjid keceplosan shoowershower shower bapakbapak ibukibuk,2026-03-27 13:44:55.426638,Fear,1
e4bb24c9,612,"saya bisa masak, saya ini sudah ada bekal untuk main benda tajam dan minyak panas, jadi tolong hargai saya dan jangan bikin saya marah",saya bisa masak saya ini sudah ada bekal untuk main benda tajam dan minyak panas jadi tolong hargai saya dan jangan bikin saya marah,2026-03-27 14:12:55.426638,Anger,0
222e7737,653,"Aku memutuskan untuk pergi sendirian karena aku takut tergoyah hatiku, dan aku takut teman temanku akan sedih tentunya. maka aku memilih untuk sendirian. Akan kurindukan Edinburgh Castle, Old Town, Princess Castle, Calton Hill, dan yang lainnya.",aku memutuskan untuk pergi sendirian karena aku takut tergoyah hatiku dan aku takut teman temanku akan sedih tentunya maka aku memilih untuk sendirian akan kurindukan edinburgh castle old town princess castle calton hill dan yang lainnya,2026-03-27 14:18:47.426638,Fear,1
23a0febb,682,gak ada yang komentar ya..aku saja dah..tapi aq pro situ aja,tidak ada yang komentar yaaku saja dahtapi aq pro situ saja,2026-03-27 14:37:27.426638,Neutral,4
0c3f3ba7,636,"Udah pada mengakar ya kalian bencinya. Gue sebel sih sama geledek semuanya dan konten2nya. Tapi kali ini, lagunya upgrade dari yg sebelumnya, lebih berima dan oke. Coba di dengerin dulu, objektif sekali2 walaupun benci. Terlepas dari latar belakang yang rame kemarin",sudah pada mengakar ya kalian bencinya saya sebel sih sama geledek semuanya dan kontennya tapi kali ini lagunya upgrade dari yang sebelumnya lebih berima dan oke coba di dengerin dulu objektif sekali walaupun benci terlepas dari latar belakang yang rame kemarin,2026-03-27 14:40:40.426638,Anger,0
f3d0d17e,72,"Ya Allah, hanya Engkau yang mengetahui rasa sakit di hati ini. Sembuhkanlah Ya Allah..",ya allah hanya engkau yang mengetahui rasa sakit di hati ini sembuhkanlah ya allah,2026-03-27 14:59:57.426638,Sadness,5
1ff58d77,382,"yakan demen muji tapi dipuji balik malah malu, demen natap mata member giliran ditatap balik juga malu sendiri, cekidaw",yakan demen muji tapi dipuji balik malah malu demen natap mata member giliran ditatap balik juga malu sendiri cekidaw,2026-03-27 15:20:47.426638,Fear,1
807ec30f,743,"dua hari yang lalu gue dibeliin kopi, nah gue kan gaberani minum soalnya masih pagi takut asam lambung gue kambuh soalnya mau ada kegiatan kan. terus baru sempet minum kopinya barusan dan anjirr perasaan gue ga enak soalnya udah ngerasa agak dredeg dikit",dua hari yang lalu saya dibeliin kopi nah saya kan gaberani minum karena masih pagi takut asam lambung saya kambuh karena mau ada kegiatan kan terus baru sempet minum kopinya barusan dan anjirr perasaan saya tidak enak karena sudah ngerasa agak dredeg dikit,2026-03-27 15:23:39.426638,Fear,1
56a73960,35,"gue suka howl, ga boong dia cakep banget sksk tapi bener kata dia sendiri kalo dia pengecut. padahal bisa aja dia selesein masalahnya sendiri sama raja tapi malah nyuruh sophie. sophienya juga mau aja lagi :/",saya suka howl tidak boong dia cakep banget sksk tapi bener kata dia sendiri kalo dia pengecut padahal bisa saja dia selesein masalahnya sendiri sama raja tapi malah nyuruh sophie sophienya juga mau saja lagi,2026-03-27 15:33:03.426638,Love,3
49735fa0,532,"[USERNAME] Aku ingat, ketika kita masih saling bercanda tertawa. Kisah kita tertulis dalam secarik kenangan paling berharga. Kau dan aku, bersama dalam satu kata -cinta. Tapi sayang, lagi-lagi semua hanyalah kenangan yang tak mungkin terulang. Terimakas",aku ingat ketika kita masih saling bercanda tertawa kisah kita tertulis dalam secarik kenangan paling berharga kau dan aku bersama dalam satu kata cinta tapi sayang lagilagi semua hanyalah kenangan yang tidak mungkin terulang terimakas,2026-03-27 15:50:22.426638,Sadness,5
ed03bbdd,629,"pertama kali aku tau exo tuh, aku suka banget liat suho 2013 gaada jamet2 sama sekali emang lain ya orang kaya",pertama kali aku tau exo tuh aku suka banget liat suho gaada jamet sama sekali memang lain ya orang kaya,2026-03-27 16:19:49.426638,Love,3
e815789b,796,"Hidup adalah petualangan yang penuh misteri, itu sebabnya semua manusia memiliki rasa takut, was was dan kuatir saat menjalaninya, hanya bersama Yesus segala ketakutan menjadi hilang.",hidup adalah petualangan yang penuh misteri itu sebabnya semua manusia memiliki rasa takut was was dan kuatir saat menjalaninya hanya bersama yesus segala ketakutan menjadi hilang,2026-03-27 16:27:28.426638,Fear,1
c00c6e48,371,Trima kasih yang sudah datang sparing footballl hari ini. #unitedindonesia #unitedtogether #uici #unitedindramayu #unitedindonesiachapterindramayu @ Indramayu Regency [URL],trima kasih yang sudah datang sparing football hari ini unitedindonesia unitedtogether uici unitedindramayu unitedindonesiachapterindramayu indramayu regency,2026-03-27 16:38:59.426638,Joy,2
21fa5dda,26,"gara2 pernah baca orang ditelp cuma ditanya ""benar ini dengan (sebut nama yg ditelp)?"" dan si penerima jawab ""iya"" abis itu ditutup telpnya, sekarang tiap angkat tlp dr nomor ga dikenal selalu balik nanya dr siapa, perlu apa, sebelum jawab nama gue bener yg dia sebut. ngeri cuy",gara pernah baca orang ditelp cuma ditanya benar ini dengan sebut nama yang ditelp dan si penerima jawab iya abis itu ditutup telpnya sekarang tiap angkat tlp dr nomor tidak dikenal selalu balik nanya dr siapa perlu apa sebelum jawab nama saya bener yang dia sebut ngeri cuy,2026-03-27 16:57:12.426638,Fear,1
30ee53d0,302,"lu tuh udah bodoh,pendek,ngga pinter, ngga bisa apa apa,cuman beban doang,hidup lagi haha masih mau hidup lu zar ??",kamu tuh sudah bodohpendekngga pinter tidak bisa apa apacuman beban doanghidup lagi  masih mau hidup kamu zar,2026-03-27 16:59:05.426638,Anger,0
b9c95cc1,398,fansnya terlalu fanatik padahal couplenya gk wow banget. gk suka dan mau skip tapi mesti nongol aja,fansnya terlalu fanatik padahal couplenya tidak wow banget tidak suka dan mau skip tapi harus nongol saja,2026-03-27 17:03:38.426638,Love,3
3e17658e,834,"abis sahur, sembahyang subuh balek tidur lagi, bangun jam 6.30 dan sampe ruangan jam 7 kurang 5 menit, sptinya saya harus mengapresiasi diri sendiri krn dpet mandi, seragaman, pake bedak sm gincu dan berjalan dlm waktu 50 menit ",abis sahur sembahyang subuh balek tidur lagi bangun jam dan sampe ruangan jam kurang menit sptinya saya harus mengapresiasi diri sendiri karena dpet mandi seragaman pake bedak sama gincu dan berjalan dlm waktu menit,2026-03-27 17:42:44.426638,Joy,2
ee84b350,90,Level kangen tertinggi cewek itu suka ngambek g jelas. Kalo sering2 ngambek berarti lagi kangen kangennya. Tapi sayang cowok itu kadang g peka.....,level kangen tertinggi cewek itu suka ngambek g jelas kalo sering ngambek berarti lagi kangen kangennya tapi sayang cowok itu kadang g peka,2026-03-27 17:52:58.426638,Sadness,5
2e1e82e3,215,omg lagu tu!! dulu dengar sebab taktahu apa relation nya tapi dah besar baru tahu. sedih gila mv tu,omg lagu tu dulu dengar sebab taktahu apa relation nya tapi sudah besar baru tahu sedih gila mv tu,2026-03-27 17:54:24.426638,Sadness,5
e87990cd,260,"Countdown to libur lebaran, keknya w mesti donlot banyak drama. Kan udah lebaran yakaan ga puasa yakaan gapapa kan nonton adegan unyu drama korya yakaan?",countdown to libur lebaran keknya w harus donlot banyak drama kan sudah lebaran yakaan tidak puasa yakaan gapapa kan nonton adegan unyu drama korya yakaan,2026-03-27 18:04:34.426638,Joy,2
64a8f89c,330,non moots lagi ya allah bye ah malu,non moots lagi ya allah bye ah malu,2026-03-27 18:35:41.426638,Fear,1
c122af2f,717,"Kalau ditarik garis besarnya... suatu saat nanti di alam kematian; kayaknya gamungkin manusia enggak diperbolehkan untuk membela diri atas hal-hal yang harus dicaritahu dan dipelajari sendiri, TANPA bimbingan siapapun...I mean, we are not like the prophets, right?",kalau ditarik garis besarnya suatu saat nanti di alam kematian kayaknya gamungkin manusia enggak diperbolehkan untuk membela diri atas halhal yang harus dicaritahu dan dipelajari sendiri tanpa bimbingan siapapuni mean we are not like the prophets right,2026-03-27 18:45:28.426638,Fear,1
2d731e78,509,gue ga ngestan sn tapi ini sedih banget ya allah,saya tidak ngestan sn tapi ini sedih banget ya allah,2026-03-27 19:03:27.426638,Sadness,5
6f2f89a4,793,"Siapa yg melakukan itu ke aku? Ya, teman-teman yg mostly adalah perempuan juga. Udah ga heran ngeliat perempuan dijahatin sesama perempuan. Aku pun mengalami",siapa yang melakukan itu ke aku ya temanteman yang mostly adalah perempuan juga sudah tidak heran ngeliat perempuan dijahatin sesama perempuan aku pun mengalami,2026-03-27 19:41:08.426638,Sadness,5
f3ca21bd,647,pernah nolak orang yg padahal gua suka banget ama dia alhasil gw gamon ampe 11 tahun berlalu,pernah nolak orang yang padahal saya suka banget ama dia alhasil saya gamon ampe tahun berlalu,2026-03-27 19:50:46.426638,Sadness,5
d10c7210,556,"Hanya ada dua pilihan dalam cinta, bahagia atau kecewa. Dan siapapun yang bermain dengan cinta, harus siap merasakan keduanya.",hanya ada dua pilihan dalam cinta bahagia atau kecewa dan siapapun yang bermain dengan cinta harus siap merasakan keduanya,2026-03-27 19:59:23.426638,Sadness,5
220a75fb,607,tolong bantu saya [USERNAME] Kenapa ya lptop saya sudah 2 kali kok gabisa buka dokumen pasti not responding.pdhal sudah pernah dibawa ke hp center smg . Apakah lptop saya termasuk produk gagal atau gimana.beli 11 maret 2018 . Dan kalo gini trs kan jd jgkel sndri.,tolong bantu saya kenapa ya lptop saya sudah kali kok gabisa buka dokumen pasti not respondingpdhal sudah pernah dibawa ke hp center smg apakah lptop saya termasuk produk gagal atau gimanabeli maret dan kalo gini trs kan jd jgkel sndri,2026-03-27 20:00:24.426638,Anger,0
4d29a60c,932,"[USERNAME] Kalo aku yg lbih ngeri itu Dompet ilang..kalo yg lain mah pling ngerinya cm sesaat..nah klo dompet ilang bs galau berkepanjangan.krna didlm dompet bkn cm ada duit,tp Ktp Sim ATM klo ilang kan Gawat bang #semen",kalo aku yang lbih ngeri itu dompet ilangkalo yang lain mah pling ngerinya cm sesaatnah klo dompet ilang bs galau berkepanjangankrna didlm dompet bkn cm ada duittp ktp sim atm klo ilang kan gawat bang semen,2026-03-27 20:01:17.426638,Fear,1
353a69e2,373,"Hepibesdey mbaak canteeeekk [USERNAME] panjang umur, sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang",hepibesdey mbaak canteekk panjang umur sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang,2026-03-27 20:12:54.426638,Joy,2
b82d5138,535,"qu juga sudi koh, aku disable instagram karna terlalu nyampah di explore :"" segala anak balita diajarin buat tiktok juga [URL]",qu juga sudi koh aku disable instagram karena terlalu nyampah di explore segala anak balita diajarin untuk tiktok juga,2026-03-27 20:16:54.426638,Sadness,5
ae708897,730,"katanya sekolahku gak bakal online, tapi at least semuanya di swab dong, ngeri.",katanya sekolahku tidak bakal online tapi at least semuanya di swab dong ngeri,2026-03-27 20:27:46.426638,Fear,1
9c2b4625,901,"pasti guru gue dah ini, kaku banget sih gue kesel",pasti guru saya sudah ini kaku banget sih saya marah,2026-03-27 20:46:19.426638,Anger,0
ec5f4f5f,849,"ada dimana kita selalu ketawa, dimana selalu cubit cubitan online, dan dimana aku beneran ngerasain sayang sama secara utuh walaupun aku gabisa nyentuh kamu. tapi nyatanya separuh aku pengen bgt ngasih ini. [URL]",ada dimana kita selalu ketawa dimana selalu cubit cubitan online dan dimana aku beneran ngerasain sayang sama secara utuh walaupun aku gabisa nyentuh kamu tapi nyatanya separuh aku ingin banget ngasih ini,2026-03-27 20:58:35.426638,Love,3
7ff23eca,33,Lagian yaallah ini kuliah ditempat biasa aja bayaran pernah nunggak trs sampe jual mobil gatau deh buat apa mana rumahnya pindah2 jdkan w takut,lagian yaallah ini kuliah ditempat biasa saja bayaran pernah nunggak trs sampe jual mobil gatau deh untuk apa mana rumahnya pindah jdkan w takut,2026-03-27 20:59:22.426638,Fear,1
a5eff37b,964,Dah lah aku benci kau,sudah lah aku benci kau,2026-03-27 21:21:06.426638,Anger,0
7c22cc4b,801,Muka orang ini paling gue benci di dunia ini,muka orang ini paling saya benci di dunia ini,2026-03-27 21:45:52.426638,Anger,0
d3ed0003,787,sadar ga kadang suatu yg kita genggam bisa hilang begitu saja. -bunda.,sadar tidak kadang suatu yang kita genggam bisa hilang begitu saja bunda,2026-03-27 21:48:53.426638,Neutral,4
a0951841,225,sesabar apapun cewe kalo terus dibikin kecewa suatu saat pasti akan marah juga,sesabar apapun cewe kalo terus dibikin kecewa suatu saat pasti akan marah juga,2026-03-27 21:50:59.426638,Anger,0
7595845b,212,Subhanallahh.. Signal telkomsel bikin gemesssss... Tiap mlm pasti ngadat  Yoo weslah tak tinggal turu wae  Good Night all,subhanallahh signal telkomsel bikin gemess tiap mlm pasti ngadat yoo weslah tidak tinggal turu wae good night all,2026-03-27 22:01:00.426638,Anger,0
fc2719fc,295,"halo pahari samandiai,ada kabar gembira nih bagi para jagoan badminton di kalimantan gass skuy !!,ramaikan perebutan piala kepala bnnp kalteng pada turnamen badminton se-kalimantan tahun 2022 dalam rangka hut bnn ri ke-20.",halo pahari samandiaiada kabar gembira nih bagi para jagoan badminton di kalimantan gass skuy ramaikan perebutan piala kepala bnnp kalteng pada turnamen badminton sekalimantan tahun dalam rangka hut bnn ri ke,2026-03-27 22:16:01.426638,Joy,2
98ff8c77,967,punya la senang benda ni ah kenapa dulu masa study aku budu betul ah,punya la senang benda ni ah kenapa dulu masa study aku budu betul ah,2026-03-27 22:45:18.426638,Joy,2
5226c493,707,"ada sapol juga tapi takut tiba"" yong drop sesuatu:'))",ada sapol juga tapi takut tiba yong drop sesuatu,2026-03-27 22:52:26.426638,Fear,1
852c2803,637,Makasih juga ya udah mau bertahan sampe sekarang walaupun rumahnya jarang aktif juga. :( sayang Roro pake banget!,terima kasih juga ya sudah mau bertahan sampe sekarang walaupun rumahnya jarang aktif juga sayang roro pake banget,2026-03-27 23:01:26.426638,Love,3
c3a38574,214,terus ngapain dipacarin kalo ga bisa kasih kepastian entar kalo ditinggal nikah sedih + nyesel,terus ngapain dipacarin kalo tidak bisa kasih kepastian entar kalo ditinggal nikah sedih nyesel,2026-03-27 23:18:08.426638,Sadness,5
0f7df935,654,"udah mau tanggal 14 februari. tolong jangan aneh-aneh yah pas valentine day, soalnya gua gak suka sama scorpio. tolong banget nih.",sudah mau tanggal februari tolong jangan anehaneh yah pas valentine day karena saya tidak suka sama scorpio tolong banget nih,2026-03-27 23:25:18.426638,Fear,1
d748c29e,335,"[USERNAME] Lagi main di rumah temen tuh. Pas pipis liat cd udah merah gitu. Langsung izin pulang bilangnya mendadak sakit Pas sampe rumah bilang, ""itu""kakak berdarah mah. Takut. Soalnya emang pas main jatuh. Pas diliat dibilang mens. Hue besoknya pe",lagi main di rumah temen tuh pas pipis liat cd sudah merah gitu langsung izin pulang bilangnya mendadak sakit pas sampe rumah bilang itukakak berdarah mah takut karena memang pas main jatuh pas diliat dibilang mens hue besoknya pe,2026-03-27 23:57:10.426638,Fear,1
5c8d79a8,899,lama lama gw sedih beneran njir liat emyu:(,lama lama saya sedih beneran njir liat emyu,2026-03-28 00:40:48.426638,Sadness,5
0b25d090,935,"film yang bikin tante-tante dan mbak2 macem gua gini blushing di bioskop. iqbaal jadi dilan tepat bgt sih, walopun milea-nya b ajah [URL]",film yang bikin tantetante dan mbak macem saya gini blushing di bioskop iqbaal jadi dilan tepat banget sih walopun mileanya b ajah,2026-03-28 00:46:44.426638,Joy,2
5e911a41,764,"semoga bisa tercapai ya kak, semangat untuk temennya!",semoga bisa tercapai ya kak semangat untuk temennya,2026-03-28 00:52:17.426638,Joy,2
01206a9d,409,nyontek pas ujian seni musik. ya allah percayalah di sekolah gue semua anak lebih takut remidi musik ketimbang pelajaran eksakta lainnya soalnya susah dan males bgt gurunya paling killer seantero sekolah-,nyontek pas ujian seni musik ya allah percayalah di sekolah saya semua anak lebih takut remidi musik ketimbang pelajaran eksakta lainnya karena susah dan males banget gurunya paling killer seantero sekolah,2026-03-28 01:09:48.426638,Fear,1
a4aad82c,577,"sebenernya lagi gelisah dikit soalnya tadi sekolahku banyak yang positif.. tapi overall baik-baik aja kook, hbu?",sebenernya lagi gelisah dikit karena tadi sekolahku banyak yang positif tapi overall baikbaik saja kook hbu,2026-03-28 01:17:13.426638,Fear,1
56fc5eff,884,"[USERNAME] Not only educated...tapi jd lah seorang isteri yg mampu menjadi, sahabat baik, kekasih dan juga isteri yg baik terhadap suami. In Shaa Allah...niat Nuhaa yg baik tu, akan dapat petunjuk dr Allah swt.",not only educatedtapi jd lah seorang isteri yang mampu menjadi sahabat baik kekasih dan juga isteri yang baik terhadap suami in shaa allahniat nuhaa yang baik tu akan dapat petunjuk dr allah swt,2026-03-28 02:00:06.426638,Joy,2
87ca6595,132,"Sampai jam segini, di lamanku seliweran ""pengambil2"" kesimpulan kurang baca. Pelajaran berharga: tempatkan jempol di belakang akal-pikiran. Saring sblm sharing. Baca, kaji, simak mendalam baru gerakkan jempol. Jgn jd petinju kelas ringan,tanpa latihan,naik ring di kelas berat",sampai jam segini di lamanku seliweran pengambil kesimpulan kurang baca pelajaran berharga tempatkan jempol di belakang akalpikiran saring sblm sharing baca kaji simak mendalam baru gerakkan jempol jgn jd petinju kelas ringantanpa latihannaik ring di kelas berat,2026-03-28 02:15:19.426638,Sadness,5
8dcfe638,816,have a nice day! semoga hari ini ada kabar baikk,have a nice day semoga hari ini ada kabar baikk,2026-03-28 02:25:20.426638,Joy,2
f3e2541a,978,"Hiii sama. Kayak gemes bgt ga sih mbak, murka bgt sampe gatau mau gimana lagi",hii sama seperti gemes banget tidak sih mbak murka banget sampe gatau mau bagaimana lagi,2026-03-28 02:34:18.426638,Anger,0
42027122,494,"liat abang gua digituin jd gamau punya temen nanti pas kuliah :"" pdahal niatnya mau banyakin temen tp sekarang jadi takut banget bener2 takut :(",liat abang saya digituin jd gamau punya temen nanti pas kuliah pdahal niatnya mau banyakin temen tapi sekarang jadi takut banget bener takut,2026-03-28 02:41:42.426638,Fear,1
7e3153da,358,"Mau nanya dong [USERNAME] tadi saya paketin internet berbagi, itu saya pikir utk orang lain. Tapi malah paket saya yg aktif. Ini bagaimana ya? Klo begini saya rugi. Padahal sy mau ngirim ke adik saya.. [URL]",mau nanya dong tadi saya paketin internet berbagi itu saya pikir untuk orang lain tapi malah paket saya yang aktif ini bagaimana ya klo begini saya rugi padahal sy mau ngirim ke adik saya,2026-03-28 02:59:33.426638,Anger,0
28b5ff91,571,"Ya makanya diganti pakai unsur ""setiap orang"" biar semuanya kena. Katanya mau mengkriminalisasi semua perbuatan cabul... [URL]",ya makanya diganti pakai unsur setiap orang biar semuanya kena katanya mau mengkriminalisasi semua perbuatan cabul,2026-03-28 03:17:38.426638,Anger,0
904e667c,19,"Hidup bersamamu, Berdua kita lewati Meski hujan badai takkan berhenti Sehidup semati, Mentari pun tahu ku cinta padamu [URL]",hidup bersamamu berdua kita lewati meski hujan badai takkan berhenti sehidup semati mentari pun tahu ku cinta padamu,2026-03-28 03:58:56.426638,Love,3
bbfef95d,582,"Tapi iya juga sih sebenernya. U don't hv to say sorry. U're not that wrong. Itu guenya aja yg emang lagi moody-an mungkin, jd gampang cranky..Hehe but I appreciate kok.",tapi iya juga sih sebenernya kamu dont hv to say sorry ure not that wrong itu guenya saja yang memang lagi moodyan mungkin jd gampang crankyhehe but i appreciate kok,2026-03-28 04:02:12.426638,Joy,2
ee5c1809,903,Ahoker PDIP ini kenapa ya gak pernah obyektif menilai prestasi? Kenapa Ahok selalu diklaim paling berprestasi? Penyesatan opini publik adalah jahat menurut saya sih [URL],ahoker pdip ini kenapa ya tidak pernah obyektif menilai prestasi kenapa ahok selalu diklaim paling berprestasi penyesatan opini publik adalah jahat menurut saya sih,2026-03-28 04:02:48.426638,Anger,0
3790c29e,183,Pakdok [USERNAME] ada komentar mengenai efek MSG ke otak? Seringkali denger celotehan kalo orang jadi sengklek gara-gara kakehan micin. [URL],pakdok ada komentar mengenai efek msg ke otak seringkali denger celotehan kalo orang jadi sengklek garagara kakehan micin,2026-03-28 04:03:21.426638,Fear,1
9ad5204a,455,"kalo udah interact sama kamerad joo ngga jadi kesel, mana kamerad joo nya gemes banget kayak malu malu kucing plis gw jadi salfok sama mereka their little moment in every episode are so precious",kalo sudah interact sama kamerad joo tidak jadi marah mana kamerad joo nya gemes banget seperti malu malu kucing tolong saya jadi salfok sama mereka their little moment in every episode are so precious,2026-03-28 04:16:46.426638,Joy,2
57f47c12,882,"Maaf kalau aku lancang atau aku terlalu peka, aku pernah dengar ko telp pas kita mau pergi ke acara nikahan di kos ko, aku gakk tau ko telp siapa tapi ko bilang ko udah mulai kesal samaku dan semua yang buat ko gakk nyaman lagi",maaf kalau aku lancang atau aku terlalu peka aku pernah dengar ko telp pas kita mau pergi ke acara nikahan di kos ko aku gakk tau ko telp siapa tapi ko bilang ko sudah mulai kesal samaku dan semua yang untuk ko gakk nyaman lagi,2026-03-28 04:26:05.426638,Sadness,5
67602683,226,iya mending batalin aja dripada kayak belanja sama batu anyway semangat upraknyaa!!,iya mending batalin saja dripada seperti belanja sama batu anyway semangat upraknyaa,2026-03-28 04:33:02.426638,Joy,2
